passer_name,team_name,n_passes,mean_tiv,total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,circulatory,destabilising,line_breaking,space_expanding,dominant_pass_type,player_label
Ardon Jashari,Switzerland,5,-0.47488667312214405,-2.37443336561072,0.0,1.2127937495142604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Ardon Jashari (Switzerland)
Roan Wilson,Costa Rica,5,-0.47798186561685246,-2.3899093280842623,0.8,0.8406535253126138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Roan Wilson (Costa Rica)
Lois Openda,Belgium,3,-0.8050626873784442,-2.4151880621353325,-2.0,0.7628129925861842,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,circulatory,Lois Openda (Belgium)
Ui-jo Hwang,South Korea,4,-0.6080108022222971,-2.4320432088891883,-3.25,1.4104178494935047,13.780767704545505,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,circulatory,Ui-jo Hwang (South Korea)
Karim Ansarifard,Iran,5,-0.48881910081131946,-2.4440955040565973,-0.8,1.5993629283588597,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,circulatory,Karim Ansarifard (Iran)
Moises Caicedo,Ecuador,98,-0.025060389303918473,-2.4559181517840103,-0.1326530612244898,1.5040651965795706,21.16856807745827,0.08163265306122448,0.04081632653061224,0.05102040816326531,0.01020408163265306,0.3979591836734694,0.29591836734693877,0.17346938775510204,0.1326530612244898,circulatory,Moises Caicedo (Ecuador)
Sultan Al-Ghannam,Saudi Arabia,14,-0.17550989803048128,-2.457138572426738,1.2857142857142858,1.125356958456416,9.005817730519487,0.07142857142857142,0.0,0.0,0.0,0.5714285714285714,0.0,0.35714285714285715,0.07142857142857142,circulatory,Sultan Al-Ghannam (Saudi Arabia)
Agustin Canobbio,Uruguay,5,-0.49343618571856795,-2.46718092859284,-0.8,1.6495621398901157,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,circulatory,Agustin Canobbio (Uruguay)
Luuk de Jong,Netherlands,3,-0.8306031791622507,-2.491809537486752,-3.3333333333333335,1.251667894919016,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,circulatory,Luuk de Jong (Netherlands)
Nemanja Radonjic,Serbia,10,-0.25943471624609327,-2.5943471624609327,1.1,2.1606222866326394,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.3,0.2,circulatory,Nemanja Radonjic (Serbia)
Cristiano Ronaldo,Portugal,41,-0.06349802701596208,-2.603419107654445,-3.707317073170732,2.294911287955712,43.65217631042132,0.0,0.0,0.12195121951219512,0.0,0.14634146341463414,0.5365853658536586,0.024390243902439025,0.2926829268292683,destabilising,Cristiano Ronaldo (Portugal)
Walid Cheddira,Morocco,3,-0.8697771517949867,-2.60933145538496,-2.6666666666666665,0.7926891992466939,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,circulatory,Walid Cheddira (Morocco)
Jan Bednarek,Poland,6,-0.4409496068592062,-2.645697641155237,2.0,0.5462019432982986,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,circulatory,Jan Bednarek (Poland)
Steven Bergwijn,Netherlands,52,-0.051541995350158694,-2.680183758208252,-1.0576923076923077,1.0805947604150612,36.16700423601398,0.11538461538461539,0.0,0.038461538461538464,0.0,0.28846153846153844,0.6153846153846154,0.057692307692307696,0.038461538461538464,destabilising,Steven Bergwijn (Netherlands)
Ibrahima Konaté,France,179,-0.015104968905650102,-2.703789434111368,1.4692737430167597,1.17387799477857,19.194281247079722,0.05027932960893855,0.00558659217877095,0.0111731843575419,0.0,0.4692737430167598,0.2346368715083799,0.22905027932960895,0.0670391061452514,circulatory,Ibrahima Konaté (France)
Junior Hoilett,Canada,26,-0.10409440145305283,-2.7064544377793736,-0.8846153846153846,1.2033032242109447,28.715214444055952,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.5,0.038461538461538464,0.07692307692307693,destabilising,Junior Hoilett (Canada)
Matias Vina,Uruguay,7,-0.38951116590534035,-2.7265781613373825,2.5714285714285716,0.5127439134937137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Matias Vina (Uruguay)
Brandon Aguilera,Costa Rica,23,-0.1186369771477335,-2.7286504743978703,-1.434782608695652,1.8181165097113046,21.914540177865646,0.0,0.0,0.0,0.0,0.34782608695652173,0.2608695652173913,0.21739130434782608,0.17391304347826086,circulatory,Brandon Aguilera (Costa Rica)
Youstin Salas,Costa Rica,10,-0.2733039618205256,-2.7330396182052556,1.9,0.8502243099113803,5.66267320909091,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,circulatory,Youstin Salas (Costa Rica)
Pape Gueye,Senegal,36,-0.07740665630387546,-2.7866396269395164,0.3055555555555556,3.0702329226880094,9.749401223484846,0.027777777777777776,0.0,0.1111111111111111,0.0,0.5,0.1388888888888889,0.0,0.3611111111111111,circulatory,Pape Gueye (Senegal)
Liam Millar,Canada,3,-0.9391287669924914,-2.817386300977474,-5.333333333333333,1.8361828425059616,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,space_expanding,Liam Millar (Canada)
Jakub Kaminski,Poland,20,-0.14265030389169783,-2.8530060778339568,-1.35,2.1473354334712047,24.08669899999996,0.0,0.0,0.2,0.0,0.15,0.35,0.05,0.45,space_expanding,Jakub Kaminski (Poland)
Dušan Vlahović,Serbia,6,-0.4861961299950885,-2.917176779970531,-3.8333333333333335,1.4057875031363605,32.620403825757656,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,0.16666666666666666,circulatory,Dušan Vlahović (Serbia)
Abdulrahman Al-Oboud,Saudi Arabia,7,-0.42010843969402883,-2.940759077858202,0.0,1.4974820658302879,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.0,circulatory,Abdulrahman Al-Oboud (Saudi Arabia)
Timothy Weah,United States,67,-0.0443936322434172,-2.9743733603089524,-3.7313432835820897,2.1519067957164886,40.31802211194036,0.014925373134328358,0.0,0.07462686567164178,0.0,0.04477611940298507,0.7164179104477612,0.014925373134328358,0.22388059701492538,destabilising,Timothy Weah (United States)
Craig Goodwin,Australia,39,-0.0769348913662404,-3.0004607632833755,-2.5128205128205128,1.4871621560698245,35.79428828205128,0.02564102564102564,0.0,0.07692307692307693,0.0,0.10256410256410256,0.6923076923076923,0.05128205128205128,0.15384615384615385,destabilising,Craig Goodwin (Australia)
Cyle Larin,Canada,17,-0.17826522694298283,-3.030508858030708,-1.8235294117647058,1.0722649142533542,45.35023194385019,0.0,0.0,0.23529411764705882,0.058823529411764705,0.4117647058823529,0.5882352941176471,0.0,0.0,destabilising,Cyle Larin (Canada)
Krzysztof Piatek,Poland,3,-1.0272694017838253,-3.081808205351476,-3.0,0.45753073500027175,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Krzysztof Piatek (Poland)
Saeid Ezatolahi,Iran,48,-0.06474921917960409,-3.107962520620996,1.3125,1.370413405503438,13.254820319128797,0.020833333333333332,0.020833333333333332,0.0625,0.0,0.6041666666666666,0.20833333333333334,0.125,0.0625,circulatory,Saeid Ezatolahi (Iran)
Marko Livaja,Croatia,22,-0.14209822238157366,-3.1261608923946205,-2.5454545454545454,2.092021467710892,33.60354848966944,0.0,0.0,0.13636363636363635,0.09090909090909091,0.2727272727272727,0.4090909090909091,0.045454545454545456,0.2727272727272727,destabilising,Marko Livaja (Croatia)
Takumi Minamino,Japan,11,-0.2847768848480651,-3.1325457333287163,-0.09090909090909091,2.905479373138378,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.2727272727272727,circulatory,Takumi Minamino (Japan)
Darwin Nunez,Uruguay,19,-0.16508866872111833,-3.1366847057012484,-2.5789473684210527,1.9317448917241338,22.036629198564587,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.5789473684210527,0.0,0.21052631578947367,destabilising,Darwin Nunez (Uruguay)
Krépin Diatta,Senegal,45,-0.06979131354506098,-3.140609109527744,-2.533333333333333,1.6498161881290918,27.8637547010101,0.0,0.0,0.022222222222222223,0.0,0.15555555555555556,0.6444444444444445,0.08888888888888889,0.1111111111111111,destabilising,Krépin Diatta (Senegal)
Iliman Ndiaye,Senegal,17,-0.18555385132017885,-3.1544154724430404,-1.9411764705882353,1.5880302630746626,19.728655291443868,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.5294117647058824,0.0,0.11764705882352941,destabilising,Iliman Ndiaye (Senegal)
Luis Chávez,Mexico,87,-0.03666991225623336,-3.1902823662923026,-0.7471264367816092,1.7390141000753687,29.918202238766963,0.05747126436781609,0.022988505747126436,0.09195402298850575,0.0,0.3333333333333333,0.3448275862068966,0.13793103448275862,0.1839080459770115,destabilising,Luis Chávez (Mexico)
Kenneth Taylor,Netherlands,11,-0.29525540339994777,-3.2478094373994257,-1.0,3.0642679540679385,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454,space_expanding,Kenneth Taylor (Netherlands)
Fabian Frei,Switzerland,9,-0.3616585513740115,-3.2549269623661035,0.3333333333333333,1.8227149601765444,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,circulatory,Fabian Frei (Switzerland)
Daley Blind,Netherlands,190,-0.01746594849167319,-3.3185302134179064,0.7263157894736842,1.0622940896635908,24.76061685550241,0.1,0.021052631578947368,0.031578947368421054,0.010526315789473684,0.3473684210526316,0.3263157894736842,0.23157894736842105,0.09473684210526316,circulatory,Daley Blind (Netherlands)
Kamil Grosicki,Poland,3,-1.1204391805039753,-3.3613175415119256,-3.3333333333333335,0.24595590719825686,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,circulatory,Kamil Grosicki (Poland)
Ehsan Hajsafi,Iran,37,-0.09340438299250882,-3.455962170722826,-0.7837837837837838,0.9624243401408936,29.109762974201438,0.08108108108108109,0.10810810810810811,0.0,0.0,0.32432432432432434,0.5135135135135135,0.10810810810810811,0.05405405405405406,destabilising,Ehsan Hajsafi (Iran)
Raheem Sterling,England,39,-0.0889758317163209,-3.470057436936515,-2.7948717948717947,1.8868415807025447,39.133432602564135,0.07692307692307693,0.0,0.10256410256410256,0.02564102564102564,0.20512820512820512,0.5384615384615384,0.02564102564102564,0.23076923076923078,destabilising,Raheem Sterling (England)
Renato Steffen,Switzerland,5,-0.7088220786094012,-3.544110393047006,-1.2,0.8240946483657122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Renato Steffen (Switzerland)
Sardar Azmoun,Iran,15,-0.23652410326860215,-3.547861549029032,-3.4,1.4964935072715129,33.40202905151516,0.06666666666666667,0.0,0.2,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.0,0.13333333333333333,destabilising,Sardar Azmoun (Iran)
Enzo Fernandez,Argentina,301,-0.01196094190071458,-3.6002435121150884,0.09302325581395349,1.4645181821486977,22.93133750528542,0.09634551495016612,0.009966777408637873,0.04318936877076412,0.0033222591362126247,0.4053156146179402,0.31893687707641194,0.15282392026578073,0.12292358803986711,circulatory,Enzo Fernandez (Argentina)
Ramin Rezaeian,Iran,47,-0.07704357077367203,-3.6210478263625854,1.7446808510638299,0.7918087760322383,20.80689851740811,0.0851063829787234,0.0,0.06382978723404255,0.0,0.5319148936170213,0.14893617021276595,0.2553191489361702,0.06382978723404255,circulatory,Ramin Rezaeian (Iran)
Kai Havertz,Germany,20,-0.1825745860609337,-3.651491721218674,-1.65,1.2844486931276689,32.25743896363639,0.0,0.0,0.1,0.0,0.4,0.5,0.05,0.05,destabilising,Kai Havertz (Germany)
Ali Karimi,Iran,30,-0.12242431349837692,-3.6727294049513075,-1.0666666666666667,4.405961500761891,6.233449459090909,0.03333333333333333,0.0,0.03333333333333333,0.0,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.6666666666666666,space_expanding,Ali Karimi (Iran)
Wahbi Khazri,Tunisia,10,-0.37184220319192274,-3.7184220319192276,-3.2,1.4102506728662507,24.515438690909058,0.1,0.0,0.0,0.0,0.4,0.5,0.0,0.1,destabilising,Wahbi Khazri (Tunisia)
Mason Mount,England,49,-0.07645806128342487,-3.746445002887819,-1.8775510204081634,2.6279430061686777,22.308860375695716,0.0,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.20408163265306123,0.40816326530612246,0.061224489795918366,0.32653061224489793,destabilising,Mason Mount (England)
Anass Zaroury,Morocco,6,-0.6283400005737829,-3.7700400034426975,1.0,0.3124028069797401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Anass Zaroury (Morocco)
Olivier Giroud,France,24,-0.15732366581823062,-3.775767979637535,-3.4583333333333335,2.1080726175220263,22.561289935606066,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.2916666666666667,destabilising,Olivier Giroud (France)
André Silva,Portugal,8,-0.4731386494669777,-3.7851091957358216,-2.625,3.1455543958960805,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.75,space_expanding,André Silva (Portugal)
Aziz Behich,Australia,113,-0.0337355123286823,-3.8121128931410997,0.6814159292035398,1.1499357226236562,24.01822942276748,0.08849557522123894,0.008849557522123894,0.04424778761061947,0.008849557522123894,0.45132743362831856,0.2831858407079646,0.21238938053097345,0.05309734513274336,circulatory,Aziz Behich (Australia)
Bamba Dieng,Senegal,5,-0.7680684520637601,-3.8403422603188004,-4.0,2.3245923269494915,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.6,space_expanding,Bamba Dieng (Senegal)
Kellyn Acosta,United States,9,-0.43053969581230167,-3.874857262310715,1.0,1.0341926142269042,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,circulatory,Kellyn Acosta (United States)
Nicolas Tagliafico,Argentina,81,-0.04876450048220262,-3.9499245390584123,0.43209876543209874,1.5303188848707758,15.901790301907965,0.024691358024691357,0.012345679012345678,0.0,0.0,0.48148148148148145,0.2839506172839506,0.12345679012345678,0.1111111111111111,circulatory,Nicolas Tagliafico (Argentina)
Gavi,Spain,111,-0.035647695782385504,-3.956894231844791,-1.4774774774774775,1.7918193761014691,26.65749823751025,0.036036036036036036,0.0,0.07207207207207207,0.02702702702702703,0.3153153153153153,0.4594594594594595,0.0990990990990991,0.12612612612612611,destabilising,Gavi (Spain)
Srdjan Babic,Serbia,11,-0.3620554631815696,-3.982610094997266,1.9090909090909092,0.8811174005365235,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,circulatory,Srdjan Babic (Serbia)
Lisandro Martinez,Argentina,103,-0.038816546735385586,-3.9981043137447156,1.3203883495145632,1.3383913429817509,17.222325297881724,0.11650485436893204,0.009708737864077669,0.009708737864077669,0.0,0.5922330097087378,0.1650485436893204,0.1553398058252427,0.08737864077669903,circulatory,Lisandro Martinez (Argentina)
Alvaro Zamora,Costa Rica,5,-0.8019672869368695,-4.009836434684347,-1.8,0.6992203051523203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Alvaro Zamora (Costa Rica)
Shogo Taniguchi,Japan,68,-0.059231713523112704,-4.027756519571664,0.5882352941176471,0.9836015219701575,22.408351422459898,0.058823529411764705,0.0,0.0,0.0,0.45588235294117646,0.27941176470588236,0.25,0.014705882352941176,circulatory,Shogo Taniguchi (Japan)
Keanu Baccus,Australia,21,-0.19267671786469748,-4.046211075158647,-0.23809523809523808,1.384014166465746,22.278868538961056,0.047619047619047616,0.0,0.0,0.0,0.6666666666666666,0.23809523809523808,0.09523809523809523,0.0,circulatory,Keanu Baccus (Australia)
Olivier Ntcham,Cameroon,10,-0.40717335985624165,-4.071733598562417,0.4,1.4710722713954527,0.0,0.0,0.0,0.2,0.1,0.9,0.0,0.0,0.1,circulatory,Olivier Ntcham (Cameroon)
Vitinha,Portugal,69,-0.0592334264602788,-4.087106425759237,-0.8695652173913043,2.6315349414244977,15.313916496047426,0.057971014492753624,0.0,0.043478260869565216,0.0,0.2463768115942029,0.2753623188405797,0.043478260869565216,0.43478260869565216,space_expanding,Vitinha (Portugal)
Mohammed Waad,Qatar,8,-0.5120365033206049,-4.096292026564839,0.25,0.9422634715564232,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,circulatory,Mohammed Waad (Qatar)
Maxi Gomez,Uruguay,4,-1.0247802973968534,-4.099121189587414,-5.75,1.6345527130850726,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25,circulatory,Maxi Gomez (Uruguay)
Abde Ezzalzouli,Morocco,6,-0.6859257651770471,-4.115554591062282,-1.0,0.84817012527824,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,circulatory,Abde Ezzalzouli (Morocco)
Jesús Gallardo,Mexico,72,-0.058246472320375484,-4.193746007067035,0.7777777777777778,1.4944586215002276,19.188529112373757,0.013888888888888888,0.027777777777777776,0.06944444444444445,0.0,0.4861111111111111,0.19444444444444445,0.19444444444444445,0.125,circulatory,Jesús Gallardo (Mexico)
Georges-Kevin N'Koudou,Cameroon,8,-0.5246436111891077,-4.197148889512862,1.25,0.5360731097961108,0.0,0.25,0.0,0.0,0.0,0.875,0.0,0.125,0.0,circulatory,Georges-Kevin N'Koudou (Cameroon)
Youssef En-Nesyri,Morocco,29,-0.14582741248032396,-4.228994961929395,-3.7241379310344827,2.492707639767446,26.32963909717869,0.10344827586206896,0.0,0.06896551724137931,0.0,0.06896551724137931,0.4827586206896552,0.034482758620689655,0.41379310344827586,destabilising,Youssef En-Nesyri (Morocco)
Alan Franco,Ecuador,9,-0.4721516793713141,-4.249365114341827,-0.4444444444444444,0.4468887580500572,13.5563900252525,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,circulatory,Alan Franco (Ecuador)
Davy Klaassen,Netherlands,41,-0.10392242135944033,-4.260819275737053,-2.2195121951219514,1.7942297223510728,25.827338712860282,0.14634146341463414,0.0,0.12195121951219512,0.04878048780487805,0.17073170731707318,0.4878048780487805,0.0975609756097561,0.24390243902439024,destabilising,Davy Klaassen (Netherlands)
Wout Weghorst,Netherlands,6,-0.7183730780991179,-4.310238468594707,-1.3333333333333333,0.8417199948729536,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,circulatory,Wout Weghorst (Netherlands)
Alidu Seidu,Ghana,41,-0.1053780097530182,-4.320498399873746,0.7317073170731707,1.225047520877568,12.16039300665189,0.0,0.024390243902439025,0.0,0.0,0.5365853658536586,0.21951219512195122,0.0975609756097561,0.14634146341463414,circulatory,Alidu Seidu (Ghana)
Jesper Lindström,Denmark,27,-0.16063514144485344,-4.337148819011043,-2.259259259259259,1.557448583718155,27.00807741582491,0.0,0.037037037037037035,0.037037037037037035,0.0,0.3333333333333333,0.37037037037037035,0.07407407407407407,0.2222222222222222,destabilising,Jesper Lindström (Denmark)
Nasser Al-Dawsari,Saudi Arabia,9,-0.4872499543214947,-4.385249588893452,-1.6666666666666667,2.31792931691796,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,circulatory,Nasser Al-Dawsari (Saudi Arabia)
Gael Ondoua,Cameroon,12,-0.36670527680744014,-4.400463321689282,0.08333333333333333,1.8408856389789818,0.0,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.08333333333333333,0.08333333333333333,circulatory,Gael Ondoua (Cameroon)
Xavi Simons,Netherlands,6,-0.7484286188596058,-4.490571713157634,-4.833333333333333,2.778850637227789,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,space_expanding,Xavi Simons (Netherlands)
Damian Szymanski,Poland,7,-0.6449977408295656,-4.514984185806959,-0.5714285714285714,0.7752049234878163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Damian Szymanski (Poland)
Anthony Contreras,Costa Rica,11,-0.41255563765086295,-4.538112014159492,-4.090909090909091,1.904224776194249,13.826102107438079,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.6363636363636364,space_expanding,Anthony Contreras (Costa Rica)
Christian Nörgaard,Denmark,12,-0.37826300226192044,-4.539156027143045,2.0,0.8627035559516298,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Christian Nörgaard (Denmark)
Mislav Orsic,Croatia,23,-0.19938947619250352,-4.585957952427581,1.3043478260869565,0.8481929982475218,9.110869031620568,0.0,0.0,0.13043478260869565,0.043478260869565216,0.5652173913043478,0.2608695652173913,0.08695652173913043,0.08695652173913043,circulatory,Mislav Orsic (Croatia)
Matheus Nunes,Portugal,17,-0.27079710305622684,-4.603550751955856,-3.0588235294117645,1.6372622000131807,29.87846398395723,0.0,0.0,0.058823529411764705,0.0,0.29411764705882354,0.5294117647058824,0.0,0.17647058823529413,destabilising,Matheus Nunes (Portugal)
Goncalo Ramos,Portugal,19,-0.24337542673130158,-4.62413310789473,-1.3157894736842106,1.4518988217687645,18.528229026315813,0.2631578947368421,0.0,0.05263157894736842,0.0,0.47368421052631576,0.3157894736842105,0.10526315789473684,0.10526315789473684,circulatory,Goncalo Ramos (Portugal)
Paulo Dybala,Argentina,7,-0.6679558388392612,-4.675690871874829,-2.142857142857143,1.6176758630464418,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,circulatory,Paulo Dybala (Argentina)
Carlos Rodríguez,Mexico,19,-0.2503215968028784,-4.75611033925469,0.15789473684210525,2.754526847717425,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.47368421052631576,0.0,0.05263157894736842,0.47368421052631576,circulatory,Carlos Rodríguez (Mexico)
Aleksandar Mitrovic,Serbia,32,-0.1489690909395594,-4.767010910065901,-3.34375,1.9657731399464082,31.538492535511327,0.0625,0.0,0.0625,0.0,0.09375,0.59375,0.0625,0.25,destabilising,Aleksandar Mitrovic (Serbia)
Sofiane Boufal,Morocco,63,-0.07685182097339867,-4.841664721324116,-2.1746031746031744,0.9894056666595058,36.903579453102466,0.09523809523809523,0.031746031746031744,0.1111111111111111,0.0,0.09523809523809523,0.8095238095238095,0.07936507936507936,0.015873015873015872,destabilising,Sofiane Boufal (Morocco)
Denis Zakaria,Switzerland,16,-0.3060667186678285,-4.897067498685256,1.5,1.2934404624283649,0.0,0.0625,0.0,0.0625,0.0,0.75,0.0,0.25,0.0,circulatory,Denis Zakaria (Switzerland)
Arkadiusz Milik,Poland,18,-0.2752869313489038,-4.955164764280268,-0.5,1.713879322427107,10.00770426515151,0.0,0.0,0.05555555555555555,0.0,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.2222222222222222,circulatory,Arkadiusz Milik (Poland)
Jordan Henderson,England,88,-0.05679858585897817,-4.998275555590079,-1.2272727272727273,1.8335683409017627,23.833958505681814,0.045454545454545456,0.06818181818181818,0.03409090909090909,0.0,0.2727272727272727,0.4772727272727273,0.10227272727272728,0.14772727272727273,destabilising,Jordan Henderson (England)
Callum Wilson,England,8,-0.6532565797495695,-5.226052637996556,-2.625,2.6330818130622418,0.0,0.0,0.0,0.25,0.125,0.625,0.0,0.0,0.375,circulatory,Callum Wilson (England)
Marko Grujic,Serbia,8,-0.6661073399689679,-5.328858719751743,-0.5,0.6953844981015367,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,circulatory,Marko Grujic (Serbia)
Ilias Chair,Morocco,9,-0.5961442334692398,-5.365298101223159,-4.777777777777778,4.384129542866348,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,space_expanding,Ilias Chair (Morocco)
Aaron Mooy,Australia,152,-0.03531926397210004,-5.368528123759207,-0.15789473684210525,1.6231441695687245,23.471495743720112,0.05921052631578947,0.019736842105263157,0.019736842105263157,0.0,0.4473684210526316,0.29605263157894735,0.14473684210526316,0.1118421052631579,circulatory,Aaron Mooy (Australia)
Ronald Matarrita,Costa Rica,15,-0.35885293342588304,-5.382794001388246,2.466666666666667,0.6194815471408506,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.13333333333333333,0.0,circulatory,Ronald Matarrita (Costa Rica)
Eric Maxim Choupo-Moting,Cameroon,30,-0.18182585673498677,-5.454775702049603,-2.8666666666666667,2.4972673097759985,22.36634965909089,0.1,0.03333333333333333,0.13333333333333333,0.0,0.16666666666666666,0.4,0.03333333333333333,0.4,destabilising,Eric Maxim Choupo-Moting (Cameroon)
Serge Gnabry,Germany,65,-0.0839480378932274,-5.456622463059781,-2.0615384615384613,1.50705748732566,33.1013132944056,0.07692307692307693,0.03076923076923077,0.18461538461538463,0.0,0.18461538461538463,0.5076923076923077,0.1076923076923077,0.2,destabilising,Serge Gnabry (Germany)
Brennan Johnson,Wales,9,-0.6073443844594846,-5.466099460135361,-1.4444444444444444,1.464470167082129,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.0,0.2222222222222222,circulatory,Brennan Johnson (Wales)
Zakaria Aboukhlal,Morocco,7,-0.7930627456899474,-5.551439219829632,-2.142857142857143,0.9050730350463222,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,circulatory,Zakaria Aboukhlal (Morocco)
Richarlison,Brazil,28,-0.19892296475685947,-5.569843013192065,-3.5,2.0004993456343585,31.553755305194812,0.07142857142857142,0.03571428571428571,0.25,0.07142857142857142,0.14285714285714285,0.6071428571428571,0.0,0.25,destabilising,Richarlison (Brazil)
Enner Valencia,Ecuador,28,-0.19931929173359686,-5.580940168540712,-3.3214285714285716,1.722838723360962,27.915274051948106,0.03571428571428571,0.0,0.03571428571428571,0.0,0.21428571428571427,0.6071428571428571,0.0,0.17857142857142858,destabilising,Enner Valencia (Ecuador)
Christian Fassnacht,Switzerland,7,-0.8017549203866893,-5.612284442706825,-1.8571428571428572,0.7208898425908676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Christian Fassnacht (Switzerland)
Pedro,Brazil,5,-1.138431706243161,-5.692158531215806,-5.2,0.8537664780659849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Pedro (Brazil)
Idrissa Gueye,Senegal,89,-0.06469558734981116,-5.757907274133194,-1.1235955056179776,1.888509678078825,21.74101720224719,0.02247191011235955,0.011235955056179775,0.07865168539325842,0.0,0.30337078651685395,0.3595505617977528,0.11235955056179775,0.2247191011235955,destabilising,Idrissa Gueye (Senegal)
Mathias Jensen,Denmark,45,-0.12813087195926773,-5.765889238167048,-1.6444444444444444,2.6026679639613852,20.558066577777808,0.1111111111111111,0.044444444444444446,0.06666666666666667,0.0,0.28888888888888886,0.24444444444444444,0.08888888888888889,0.37777777777777777,space_expanding,Mathias Jensen (Denmark)
Yahia Attiat-Allah,Morocco,75,-0.07821190030435975,-5.8658925228269805,1.6,1.6339648670043057,12.98306932121213,0.04,0.0,0.05333333333333334,0.0,0.4666666666666667,0.09333333333333334,0.30666666666666664,0.13333333333333333,circulatory,Yahia Attiat-Allah (Morocco)
Fode Ballo-Toure,Senegal,4,-1.4954019374774465,-5.981607749909786,-10.0,1.5652579476744546,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,circulatory,Fode Ballo-Toure (Senegal)
