passer_name,receiver_name,team_name,duo_passes,duo_mean_tiv,duo_total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,passer_n_passes,passer_mean_tiv,passer_total_tiv,delta_tiv,duo_label,is_stable_duo
Daniel Amartey,Andre Ayew,Ghana,2,1.1534475561563413,2.3068951123126826,7.0,1.1027840878654027,51.78165063636371,0.0,0.0,0.0,0.0,110,0.017245650284659485,1.8970215313125431,1.136201905871682,Daniel Amartey → Andre Ayew,False
Nathaniel Atkinson,Jackson Irvine,Australia,1,1.276220374485442,1.276220374485442,2.0,4.6235336933207964,109.75811049999962,0.0,0.0,0.0,0.0,11,0.1407192932043617,1.5479122252479784,1.1355010812810802,Nathaniel Atkinson → Jackson Irvine,False
Diogo Dalot,Goncalo Ramos,Portugal,2,1.134418080518989,2.268836161037978,7.0,3.0334482755986096,24.580447727272645,0.0,0.0,0.0,0.0,77,-0.0006539911190393133,-0.05035731616602712,1.1350720716380283,Diogo Dalot → Goncalo Ramos,False
Brenden Aaronson,Haji Wright,United States,1,0.4102492977067062,0.4102492977067062,4.0,4.433553895077833,0.0,0.0,0.0,1.0,0.0,32,-0.7188631905271626,-23.003622096869204,1.1291124882338688,Brenden Aaronson → Haji Wright,False
Enner Valencia,Michael Estrada,Ecuador,1,0.926726266033418,0.926726266033418,2.0,2.501850426295616,65.54521581818167,0.0,0.0,0.0,0.0,28,-0.19931929173359686,-5.580940168540712,1.1260455577670148,Enner Valencia → Michael Estrada,False
Heung-min Son,Chang-hoon Kwon,South Korea,3,0.875732645887629,2.627197937662887,3.3333333333333335,2.6039709032678355,54.92155668181809,0.0,0.0,0.3333333333333333,0.0,64,-0.24965578327162452,-15.97797012938397,1.1253884291592535,Heung-min Son → Chang-hoon Kwon,False
Edson Alvarez,Alexis Vega,Mexico,2,1.2317732522919496,2.463546504583899,7.0,2.4578143698442894,51.92873747727271,0.0,0.0,0.0,0.0,63,0.10768524547931371,6.784170465196764,1.1240880068126358,Edson Alvarez → Alexis Vega,False
Bremer,Fred,Brazil,1,1.1807335887686945,1.1807335887686945,4.0,4.189715021902031,31.970466136363456,0.0,0.0,0.0,0.0,75,0.0571848025165996,4.28886018874497,1.123548786252095,Bremer → Fred,False
Eduardo Camavinga,Steve Mandanda,France,1,0.7694209141597834,0.7694209141597834,0.0,3.382776064290507,52.61820699999993,0.0,0.0,0.0,0.0,72,-0.3494668478174031,-25.161613042853023,1.1188877619771866,Eduardo Camavinga → Steve Mandanda,False
Marcos Llorente,Ferran Torres,Spain,6,0.7748456819931161,4.649074091958696,5.166666666666667,0.7229571974023369,44.372655742424165,0.0,0.0,0.0,0.0,71,-0.3429946285374723,-24.352618626160535,1.1178403105305885,Marcos Llorente → Ferran Torres,False
Abdulelah Al-Malki,Sami Al-Najei,Saudi Arabia,1,1.325935279190255,1.325935279190255,5.0,3.094545236738707,63.62250259090901,0.0,0.0,0.0,0.0,38,0.21400918395453375,8.132348990272282,1.1119260952357213,Abdulelah Al-Malki → Sami Al-Najei,False
Boualem Khoukhi,Almoez Ali,Qatar,1,1.060956405827742,1.060956405827742,7.0,1.0199410018731794,34.61781031818198,0.0,0.0,0.0,0.0,134,-0.04826708149845474,-6.467788920792935,1.1092234873261968,Boualem Khoukhi → Almoez Ali,False
Karim Boudiaf,Almoez Ali,Qatar,2,0.9864242544183848,1.9728485088367695,4.0,1.171896500347029,93.49808045454566,0.0,0.0,0.0,0.0,66,-0.12112303680455434,-7.994120429100587,1.1075472912229392,Karim Boudiaf → Almoez Ali,False
Aaron Ramsey,Wayne Hennessey,Wales,2,1.1270481578201819,2.2540963156403637,-3.0,15.799579824069315,65.14844890909097,0.5,0.0,0.0,0.0,59,0.020366840258373722,1.2016435752440495,1.1066813175618082,Aaron Ramsey → Wayne Hennessey,False
Jakub Kiwior,Nicola Zalewski,Poland,1,1.3223807779587078,1.3223807779587078,5.0,1.3417797182887516,213.6209018636366,0.0,0.0,0.0,0.0,129,0.21583347702060307,27.842518535657796,1.1065473009381046,Jakub Kiwior → Nicola Zalewski,False
Pedri,Ferran Torres,Spain,7,1.0608570019895651,7.425999013926956,4.428571428571429,3.4487443147288905,59.79262284415578,0.0,0.0,0.0,0.0,347,-0.04042594813209062,-14.027804001835445,1.1012829501216557,Pedri → Ferran Torres,False
Jorge Sánchez,Alexis Vega,Mexico,1,1.1167311415975305,1.1167311415975305,5.0,1.3175129856896184,87.69471790909095,0.0,0.0,0.0,0.0,36,0.023870176319186313,0.8593263474907072,1.092860965278344,Jorge Sánchez → Alexis Vega,False
Hee-chan Hwang,Woo-young Jung,South Korea,1,0.3547363608948973,0.3547363608948973,0.0,1.0615028159012907,43.51055272727265,0.0,0.0,0.0,0.0,35,-0.734778889158395,-25.717261120543824,1.0895152500532923,Hee-chan Hwang → Woo-young Jung,False
Jan Vertonghen,Michy Batshuayi,Belgium,2,1.209376605731365,2.41875321146273,8.5,0.7893246226813668,47.443561931818294,0.5,0.5,0.0,0.0,225,0.12833613223241036,28.87562975229233,1.0810404734989547,Jan Vertonghen → Michy Batshuayi,False
Papu Gómez,Julian Alvarez,Argentina,1,1.2107817026541705,1.2107817026541705,5.0,1.3199596779151528,132.94175040909053,0.0,0.0,0.0,0.0,48,0.1352790813154233,6.493395903140319,1.0755026213387473,Papu Gómez → Julian Alvarez,False
Mehdi Taremi,Alireza Beiranvand,Iran,1,0.799221994193611,0.799221994193611,-4.0,12.84647137778386,33.50157327272741,0.0,0.0,0.0,0.0,47,-0.2704224428274764,-12.709854812891392,1.0696444370210874,Mehdi Taremi → Alireza Beiranvand,False
Celso Borges,Keylor Navas,Costa Rica,1,1.238075244588411,1.238075244588411,-2.0,21.71938469560212,29.933681954545,0.0,0.0,0.0,0.0,71,0.17425999968236658,12.372459977448028,1.0638152449060443,Celso Borges → Keylor Navas,False
Alphonso Davies,Cyle Larin,Canada,2,0.7901665626776218,1.5803331253552435,4.0,1.164839841206574,57.51620713636395,0.0,0.0,0.0,0.0,62,-0.2667112972360456,-16.536100428634825,1.0568778599136675,Alphonso Davies → Cyle Larin,False
Sebastian Coates,Darwin Nunez,Uruguay,1,0.9308270131240016,0.9308270131240016,8.0,2.22526545255616,3.473411681818174,0.0,0.0,0.0,0.0,61,-0.1253117486672956,-7.6440166687050315,1.0561387617912972,Sebastian Coates → Darwin Nunez,False
Matthijs De Ligt,Vincent Janssen,Netherlands,1,1.0704797983096177,1.0704797983096177,8.0,0.5552798051338698,39.4841828636363,0.0,0.0,1.0,0.0,35,0.015523403415976257,0.543319119559169,1.0549563948936413,Matthijs De Ligt → Vincent Janssen,False
Craig Goodwin,Mathew Leckie,Australia,1,0.9753938845518998,0.9753938845518998,0.0,5.085968540995904,64.05156727272733,0.0,0.0,0.0,0.0,39,-0.0769348913662404,-3.0004607632833755,1.0523287759181401,Craig Goodwin → Mathew Leckie,False
Wajdi Kechrida,Anis Slimane,Tunisia,2,0.9962715770949468,1.9925431541898937,4.5,1.1433921021830504,86.03747924999973,0.0,0.0,0.0,0.0,24,-0.05156583385427035,-1.2375800125024883,1.0478374109492172,Wajdi Kechrida → Anis Slimane,False
Dejan Lovren,Marko Livaja,Croatia,1,1.1491946875402672,1.1491946875402672,8.0,1.3472163189617143,22.385808499999698,0.0,0.0,0.0,0.0,358,0.10288446587168727,36.832638782064045,1.04631022166858,Dejan Lovren → Marko Livaja,False
Abdulelah Al-Amri,Saleh Al-Shehri,Saudi Arabia,1,1.160955116577107,1.160955116577107,5.0,1.460282844425438,93.63279427272748,0.0,0.0,0.0,0.0,60,0.11637201980159242,6.982321188095545,1.0445830967755145,Abdulelah Al-Amri → Saleh Al-Shehri,False
